             VARIABLE : Tropical Cyclone Heat Potential (KJ/cm2)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : tchp_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+34
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             Z=0:4737
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
18.8S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.282934	9.885995	14.56973	16.96318	18.18019	18.72019	18.67418	18.58561	18.17166	16.1908	10.11573	0.5847316	0	0	0
18.5S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.523669	15.32998	19.42026	21.11842	22.4541	22.35128	21.80974	20.54192	19.52446	19.158	15.31681	4.655405	0.1120952	0.09180828
18.1S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.694055	15.95212	21.19976	22.65656	23.91373	24.09633	23.20958	22.53484	21.23543	20.63948	21.50731	15.7001	5.915562	7.072798
17.7S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.184858	17.00723	23.16407	24.8539	24.43151	23.49454	22.48152	21.54782	20.89073	21.33181	23.09531	21.47948	12.31885	9.681216
17.4S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.622699	0	0	0	0	0	0	0	7.77461	19.66254	25.90781	26.79979	24.76777	23.24185	23.03588	23.06981	23.2251	24.84531	26.94398	26.14446	21.06673	18.14554
17S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.085648	6.787699	1.383571	0	0	0	0	0	0	12.59797	24.11224	29.07654	28.2807	25.39305	24.34266	24.40253	24.7516	25.6887	27.91483	30.28759	31.64812	30.376	31.72412
16.7S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0.05287646	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02992854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.840604	13.02722	9.744485	3.860576	0	0	0	0	0	2.750995	17.25553	27.39295	31.33695	29.97302	26.77102	25.98161	26.38376	27.91349	31.12417	35.1673	38.34692	39.21349	38.7548	38.95197
16.3S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0.1615896	0.5324123	0.08588528	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.772342	3.817369	4.653922	2.333957	0.4763	0.106031	0	0	0	0	0	0	0	0	0	0	0.8079485	1.151015	1.696939	2.037652	0.6003683	0	0	0	0	0.0713771	15.01862	17.01025	13.72913	8.494185	4.178847	1.137802	0.3512404	0.2322197	0.7977145	8.972837	21.51982	30.3321	34.14527	32.65279	29.58759	29.02439	30.26996	32.1342	34.42946	37.73621	40.03621	41.2311	41.64598	43.25769
16S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0.225876	1.263038	0.06608261	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.860668	5.682212	8.649185	10.09905	8.600459	4.932738	0.804715	0.2322125	0	0	0	0	0	0	0	0	4.930916	8.487082	9.607527	11.08101	11.76198	9.93776	5.058693	0.08111793	0	0	5.404884	20.04837	23.40276	20.56918	16.12856	12.01565	7.576233	4.324886	3.444878	7.007489	13.83943	23.84041	32.93297	37.22399	36.48438	33.46303	32.4186	32.90799	33.86878	35.60905	37.61039	40.24413	42.01719	43.60941	45.54432
15.7S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0.1936628	0.8084135	0.0555838	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.012165	5.636319	8.265981	11.2489	13.96289	14.05258	11.23095	7.494343	4.753923	4.12237	5.481893	6.531158	5.42318	3.55742	0.4185362	0.09020088	3.608252	12.57654	16.26397	18.44476	20.78992	21.1124	19.75759	16.3267	7.775176	2.051946	2.22563	10.6822	23.5354	29.59648	28.84766	24.75639	20.16988	15.03477	11.52002	11.51364	14.42641	19.07244	26.30911	35.25447	39.97985	40.56296	39.36216	37.57569	36.45901	35.65054	35.61646	37.53495	39.56237	41.4611	44.13409	47.5149
15.3S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0.04346164	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.775336	5.047379	8.491168	10.57108	13.17259	16.72855	18.45655	16.5183	14.42404	12.61871	13.0363	16.58781	18.08906	15.37754	8.599799	2.109041	0.9307986	9.2584	17.77812	21.83296	24.44533	26.88894	28.15033	27.27362	24.93619	19.63217	9.54881	7.592509	13.90385	26.62771	34.5509	36.73404	34.14927	29.44073	24.23645	20.80857	20.72377	22.35779	25.18797	29.96864	36.85841	41.60532	43.48129	45.00551	43.48846	41.61554	38.34412	36.36167	37.2978	39.55994	41.06889	43.08755	48.00041
15S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2019251	2.493253	5.560038	8.332922	11.18393	13.28272	16.15816	18.9342	22.04315	21.30201	20.36558	19.20511	20.16753	24.06935	26.08537	22.68227	12.46736	4.342024	4.486301	12.79008	20.44798	24.72344	27.31032	30.24605	33.14413	33.84565	31.86368	29.12297	21.2977	14.57083	17.28954	27.88719	36.61489	42.00828	42.83967	38.64368	34.00407	30.99605	30.67041	31.15618	32.05877	34.30156	38.25941	42.31008	45.4447	48.04872	47.15787	45.50557	41.65405	37.58186	37.81089	40.4061	41.64947	42.05802	46.1128
14.7S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.136077	3.393267	6.297224	9.114508	11.57475	14.27831	16.33987	19.3824	21.80151	24.79552	25.24294	25.356	25.23086	26.75416	30.33784	32.96384	30.21326	19.4179	8.569498	7.510807	14.24723	21.01516	25.55271	29.12708	32.9735	36.65784	38.92922	39.08352	36.56086	32.55973	25.29344	23.53416	29.75759	38.1448	45.76503	49.19251	47.24564	42.99072	40.21257	39.48065	38.86654	38.73385	39.30965	40.64177	43.72393	47.36045	50.10943	49.17498	47.19822	44.10948	39.60344	39.38435	42.59932	43.84148	42.43562	43.63488
14.4S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0.2685038	1.164677	1.894516	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.176408	3.428057	6.06327	8.776557	11.44871	14.51066	16.84127	19.69878	22.41108	24.80752	27.45068	28.59354	29.6338	30.69674	33.11216	36.60032	39.52984	38.38069	29.78459	16.43954	11.61447	15.63853	21.20028	26.66278	31.9793	37.11042	41.80713	44.75037	44.83083	43.978	41.47074	37.90202	34.14475	35.93411	42.27296	48.98182	53.24649	53.7933	50.76747	47.96162	45.88872	44.63017	43.96679	44.34368	44.81012	46.9344	49.68125	51.57727	50.2545	47.62899	44.12221	40.68201	41.64174	45.86296	46.42548	44.19033	42.976
14.1S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0.2458062	0.7814727	1.844963	3.277148	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058047	0.5479469	1.106609	1.063633	0.6148052	0.2656529	0.3109742	0.4181615	0.1270811	0	0	0	0	0	0	0	0	0	0	0.7436804	2.657745	5.003566	7.554956	10.31212	13.79471	16.9189	20.01381	22.77592	25.58095	27.8561	30.34024	31.83677	34.06235	36.20496	39.22263	42.69162	45.83535	46.21819	41.11532	29.27821	19.99835	20.53766	24.51595	30.13027	36.83522	43.04205	47.85162	50.90881	51.25301	50.27614	48.93128	47.49464	46.42514	47.84492	50.73361	54.05124	57.0077	58.15669	56.10005	53.12389	50.51924	48.5187	47.63388	48.02472	49.01754	50.78312	52.58235	53.22662	51.55178	47.54319	43.52427	41.79062	44.75439	49.00554	48.06094	44.77275	43.22223
13.8S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0.09996144	0.4603822	1.676691	4.431372	7.11836	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01266255	0.1218608	0.2187341	0.5628015	1.223463	1.982154	2.761473	3.322131	3.660872	3.180139	2.283955	1.552752	1.26467	0.8860294	0.3496988	0.0002886697	0	0	0	0	0	0	0	0	0	1.722226	3.45294	5.857329	8.462909	11.54529	15.7154	19.37485	23.24836	25.87202	28.58548	30.97142	33.49266	35.83948	39.0661	42.67387	45.92078	49.10722	51.70096	52.78053	49.74688	41.94063	32.35792	29.9931	33.15401	38.66164	45.54208	51.38773	55.24342	57.47926	56.89315	55.78517	55.76468	55.49049	55.75325	57.81415	59.65745	61.21158	61.91814	60.96442	58.96577	56.21922	53.48923	51.25105	50.33273	50.48777	51.5803	52.96708	54.38319	54.36882	53.06542	48.68831	44.10891	44.82949	48.64101	51.22137	48.48187	44.2176	42.68094
13.5S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0.3185118	1.054893	2.607502	4.693987	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0.1696653	0.2542576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1498366	0.7421464	1.099279	1.533817	1.935422	2.395194	2.988951	3.736562	4.673302	5.349103	5.622888	4.858115	3.835871	2.70694	1.590821	0.4542063	0	0	0	0	0	0	0	0	0	0	0.1190477	2.119534	3.75931	6.20794	9.116557	12.6315	17.60976	21.91187	26.29214	29.0138	31.56762	34.15892	37.11323	40.98857	44.99937	49.1283	52.58101	55.22737	57.17476	57.91724	55.42995	50.2261	43.63016	41.87729	44.9029	49.98087	55.57479	59.98876	62.65108	63.96663	62.45139	61.39094	61.19977	62.34479	63.44863	65.00549	66.11299	66.26795	65.14188	63.21992	60.729	58.06902	55.14387	53.01831	52.35528	52.3258	52.88212	53.94476	55.28871	55.03738	54.21302	50.22437	46.12965	48.05949	52.41146	53.53421	49.85612	44.09241	42.17186
13.2S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0.2920443	0.7557197	1.457221	3.501926	7.749665	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4484539	1.275505	1.748503	1.56467	1.476489	1.294155	0.5474806	0.01552028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8136722	1.107441	0	0	0	0	0.8195251	1.756936	2.095514	2.421624	2.723391	2.999844	3.381774	3.941556	4.91861	5.625751	6.088862	5.859548	5.082648	3.621707	1.558023	0	0	0	0	0	0	0	0	0	0	0	0.26219	2.166351	3.669067	5.926392	9.476613	13.62749	19.2443	24.10267	28.932	32.28008	34.89875	37.90055	41.00792	46.06473	50.88537	54.62051	57.29972	59.63314	60.94442	60.94147	58.96547	55.34027	52.52436	53.13995	56.06103	59.8074	63.59305	66.78658	69.36849	69.72411	68.22437	66.64209	66.16948	67.5182	69.13789	70.55923	70.47313	68.76036	66.5845	63.95438	61.18106	58.4962	55.92118	54.38223	54.03901	53.69119	53.92931	55.15759	56.50039	56.34016	55.26669	51.91867	49.21448	50.62567	55.29065	56.01287	51.15248	43.96504	41.97324
13S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0.2088984	0.7020298	1.099889	2.644296	4.90438	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4514816	1.813887	3.584816	4.429946	4.619442	4.605446	3.602292	1.72784	0.4550861	0.176193	0.5342053	0.9923414	0.8917005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2248764	2.819257	2.984668	1.536055	0	0	0	1.523712	2.670857	3.009705	3.134829	3.313304	3.484116	3.624014	3.895272	4.333198	5.011008	5.748725	6.031956	5.495702	3.76979	1.19863	0	0	0	0	0	0	0	0	0	0	0	0.1156671	1.558966	2.903551	5.126294	9.198099	13.91426	19.79873	25.42781	30.75632	34.88574	37.97793	40.86906	45.08519	49.16518	53.57859	57.31758	60.40008	62.70586	63.58967	63.19738	61.61334	60.09368	60.14476	62.31673	65.0041	67.5649	70.19991	73.70827	75.25991	75.10059	73.27744	71.61919	70.75333	71.77129	73.16549	74.23782	72.63277	69.6808	66.73969	63.94707	61.28025	58.97987	57.15197	56.03096	55.52515	55.32922	55.93805	57.41597	58.64099	58.31753	56.73369	53.55837	51.21204	52.69563	57.47334	57.62008	51.47828	43.94	42.35872
12.7S	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0.1086176	0.6171714	0.9121184	2.028006	3.047516	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3505096	1.817643	4.219707	6.349976	7.390623	7.547125	6.46342	4.402745	2.170449	1.161491	1.758902	3.262788	3.753369	2.998237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5980257	3.546989	5.004613	4.660484	3.286211	0.6433573	0	0.07634515	2.146241	3.561733	4.05523	3.983086	3.933172	4.004379	4.036618	4.036872	4.010979	4.038941	4.750146	5.418032	5.177882	3.540676	0.09730531	0	0	0	0	0	0	0	0	0	0	0	0	0.3080799	2.026428	4.580439	8.426695	13.35411	19.22902	25.09386	31.01775	35.73037	39.83867	42.89614	46.62008	50.99289	54.69823	57.87894	61.09333	64.12811	65.75815	66.19746	66.03719	66.08595	67.60754	69.83875	72.04063	74.23256	77.15536	79.69598	80.30461	79.34378	76.97543	75.5443	74.55205	75.12128	75.93369	75.62244	72.92472	69.4099	66.70329	64.41936	62.6021	60.86692	59.23404	58.01805	57.25177	57.47317	58.6874	60.51208	61.26244	61.20004	59.2143	55.2623	52.74483	54.93604	58.92796	57.86034	50.95132	43.9418	42.78147
