             VARIABLE : Salinity (psu)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
18.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	38.8185	38.70671	39.14075	39.29201	39.29561	39.24353	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.79794	35.80468	35.82109	35.85536	35.88789	35.93891	36.02715	36.08778	36.08987	36.10151	36.13409	36.18301	36.24181	36.29176	36.3321	36.36927	36.40377	36.42868	36.4378	36.44527	36.49338	36.58922	36.69328	36.77411	36.78106	36.72484	36.58054	36.40787	36.24937	36.04952	35.58585	34.99096	34.502	33.95924	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.72461	33.40884	32.98409	32.76854	32.77884	32.87679	32.93457	32.93183	32.91677	32.90697	32.88532	32.85965	32.83636	32.8241	32.83752	32.99856	33.30509	33.50796	33.4945	33.23397	32.7939	31.91062	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.4895	33.53396	33.53949	33.44473	33.42484	33.51856	33.67852	33.88115	34.09049	34.26789	34.35242	34.35107	34.34367	34.34328	34.34687	34.34114	34.30527	34.24747	34.22086	34.23844	34.28947	34.35302	34.38041	34.33618	34.19611	34.09567	34.01673
18.5N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.24381	38.94378	38.92269	39.15455	39.29148	39.3311	39.24881	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.85023	35.85725	35.86929	35.89145	35.93534	35.99794	36.02937	36.05618	36.09564	36.15307	36.22092	36.28752	36.33952	36.37778	36.41076	36.43733	36.45388	36.4638	36.48888	36.55922	36.65683	36.74802	36.80485	36.79818	36.7025	36.52406	36.32717	36.16619	35.94561	35.49049	34.92992	34.51232	33.90215	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.3419	32.9346	32.59385	32.46655	32.48875	32.52168	32.56591	32.60905	32.65967	32.70807	32.73616	32.75995	32.79346	32.84976	33.03973	33.32127	33.47528	33.38207	33.03331	32.4893	31.57351	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.10751	33.18069	33.29662	33.36152	33.3437	33.32209	33.35021	-1.E+10	33.43023	33.54347	33.8231	34.167	34.35171	34.35809	34.34299	34.33992	34.33894	34.33367	34.32119	34.30233	34.29161	34.30146	34.33567	34.37678	34.3896	34.32581	34.17474	34.09856	34.02782
18.8N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.32949	39.30758	39.05378	39.04078	39.12911	39.30696	39.37625	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.8755	35.88276	35.873	35.89019	35.93526	35.9766	36.00745	36.05611	36.12884	36.20188	36.2733	36.33813	36.38968	36.43045	36.46592	36.49024	36.50309	36.51796	36.55893	36.63478	36.7245	36.80085	36.82914	36.80947	36.6927	36.49662	36.2752	36.07305	35.86052	35.48463	34.99687	34.68997	34.1908	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.89947	32.54681	32.12733	32.06208	32.07297	32.23371	32.40022	32.50349	32.5606	32.62073	32.70347	32.79101	32.91479	33.12226	33.34131	33.422	33.25046	32.80979	32.26688	31.39752	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.91135	33.04839	33.16802	33.23235	33.23887	33.26833	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.81046	34.09538	34.33898	34.3575	34.3299	34.31648	34.31116	34.30381	34.30159	34.30413	34.31931	34.3389	34.36762	34.39455	34.388	34.29724	34.1755	34.13799	34.13839
19.2N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.38051	39.38002	39.20269	39.1324	39.1866	39.36644	39.39573	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.85326	35.88099	35.92788	35.96774	36.01162	36.09203	36.18276	36.25932	36.3257	36.38306	36.43058	36.47419	36.51172	36.54039	36.56212	36.587	36.63259	36.7038	36.78593	36.84974	36.86007	36.82525	36.68876	36.49375	36.27011	36.00969	35.80732	35.54258	35.15813	34.93126	34.64134	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.8692	32.56839	32.03801	31.72834	31.72518	31.99308	32.19237	32.36088	32.50898	32.61644	32.74731	32.8852	33.04842	33.2386	33.37392	33.39114	33.1659	32.6243	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.73127	32.93867	33.0947	33.16837	33.19368	33.21107	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.82161	34.05124	34.31096	34.35674	34.32416	34.29764	34.29032	34.28218	34.27995	34.28401	34.30529	34.33226	34.36076	34.38054	34.36253	34.26344	34.20679	34.24085	34.30465
19.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.29707	39.47878	39.50628	39.33361	39.22853	39.30236	39.45143	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.85687	35.86991	35.92028	35.97629	36.03815	36.13322	36.23345	36.30959	36.36712	36.41485	36.45741	36.50143	36.54088	36.57621	36.60965	36.64256	36.68954	36.75731	36.83845	36.89381	36.89402	36.83272	36.6942	36.50162	36.28321	36.01018	35.79745	35.60334	35.32761	35.14469	35.10162	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.56102	32.05812	31.62407	31.56651	31.92715	32.15529	32.30081	32.45935	32.61417	32.78699	32.95995	33.15666	33.3348	33.40196	33.30846	32.72148	31.91866	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.63593	32.84713	33.02849	33.13515	33.15224	33.11628	33.04911	33.03728	-1.E+10	-1.E+10	33.82917	34.00407	34.25553	34.34845	34.32327	34.28026	34.27068	34.26984	34.26836	34.2681	34.27888	34.29126	34.30153	34.31215	34.29787	34.24747	34.27723	34.38407	34.48293
20N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.37893	39.59539	39.65691	39.5297	39.44719	39.52809	39.53628	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.95028	35.9208	35.93956	35.99413	36.05774	36.16166	36.26852	36.34034	36.38812	36.43211	36.4719	36.51405	36.55287	36.59642	36.63999	36.68792	36.74601	36.82042	36.89561	36.92982	36.91776	36.83659	36.69398	36.5006	36.28373	36.0203	35.80629	35.65582	35.4768	35.33459	35.30488	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	31.61408	31.3486	31.64835	32.07639	32.26184	32.43755	32.58181	32.7668	32.967	33.19318	33.3876	33.36	32.8013	31.77087	31.18971	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.81049	32.94509	33.06992	33.09493	33.05801	33.02913	33.01607	33.00311	-1.E+10	33.82512	33.94568	34.16396	34.30067	34.298	34.25431	34.23669	34.24252	34.24353	34.24509	34.24825	34.24364	34.24576	34.25188	34.2503	34.24512	34.31968	34.45573	34.57849
20.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.43222	39.63179	39.71514	39.72399	39.68058	39.66335	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	36.02208	36.00694	35.97805	36.00161	36.07249	36.18061	36.27958	36.3452	36.38958	36.43585	36.47847	36.52031	36.56892	36.62893	36.69104	36.75975	36.83301	36.9024	36.95657	36.96159	36.92902	36.8244	36.65248	36.43914	36.17198	35.92049	35.78375	35.70656	35.62837	35.51933	35.41793	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	31.03066	31.21768	31.62437	31.87223	32.1353	32.36763	32.60975	32.87677	33.15958	33.38646	33.20607	32.15214	31.20435	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.85167	32.93276	32.99254	32.99793	32.97521	32.95386	32.95401	-1.E+10	33.85261	33.89973	34.03775	34.168	34.20928	34.19244	34.18332	34.1923	34.19638	34.20312	34.20972	34.20858	34.24904	34.2793	34.26733	34.25911	34.32301	34.46062	34.59583
20.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.45214	39.60635	39.67743	39.7598	39.77999	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	36.02666	36.03625	36.0896	36.17848	36.26749	36.32662	36.367	36.41916	36.4758	36.53384	36.6012	36.68401	36.77077	36.85216	36.92931	36.97656	36.99785	36.98046	36.91761	36.79348	36.58901	36.33583	36.04628	35.8365	35.78364	35.7706	35.74781	35.64464	35.52463	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	31.01616	30.94499	31.07394	31.22923	31.52609	31.79814	32.09832	32.49698	32.94558	33.24657	32.82989	31.9643	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.69477	32.70182	32.68861	32.75342	32.82965	32.84464	32.86076	-1.E+10	33.99813	33.94344	33.96892	34.02531	34.07053	34.08413	34.09776	34.12057	34.14172	34.15538	34.15972	34.14972	34.22823	34.32482	34.32878	34.30582	34.33782	34.46045	34.59689
21.3N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.45001	39.55246	39.65342	39.77379	39.77349	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	36.11369	36.10572	36.10333	36.15498	36.24445	36.29985	36.3369	36.39204	36.46774	36.55257	36.64241	36.74295	36.84877	36.93569	37.00654	37.03367	37.03061	36.98905	36.91042	36.77132	36.5192	36.25108	36.02862	-1.E+10	-1.E+10	-1.E+10	35.78309	35.72498	35.66636	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	30.99786	30.86613	30.84215	30.77481	30.89654	31.04857	31.36086	31.80327	32.36485	32.8236	32.30486	31.82204	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	32.27159	32.45009	32.65846	32.73447	32.80034	-1.E+10	34.17435	34.08855	34.02513	34.01895	34.01468	34.01106	34.02147	34.04718	34.07736	34.09897	34.10313	34.07337	34.10665	34.26277	34.34321	34.34497	34.37177	34.46724	34.57681
21.7N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.43673	39.49063	39.64783	39.83572	39.7904	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	36.10916	36.14336	36.2212	36.27219	36.30978	36.36404	36.4505	36.57074	36.68662	36.8123	36.9185	36.99958	37.04946	37.05577	37.03812	36.98765	36.88658	36.67762	36.41412	36.24607	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	30.89516	30.68073	30.61647	30.56136	30.6459	30.82391	31.09228	31.82588	31.83291	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.02967	34.0109	33.94301	33.91864	33.94115	33.97677	34.01307	34.03872	34.0377	34.00447	33.97859	34.08305	34.26289	34.34291	34.39524	34.45537	34.5005
22.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	39.40122	39.43379	39.51923	39.74358	39.96437	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	36.14922	36.15141	36.20407	36.25254	36.29227	36.34831	36.44204	36.59146	36.74672	36.89696	36.98827	37.03259	37.05732	37.04309	37.01501	36.94698	36.77418	36.48178	36.26027	36.21056	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	30.16085	30.5527	30.89433	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.93575	33.97046	34.00313	34.00816	33.99458	33.97079	33.94438	33.98936	34.135	34.28423	34.37717	34.4243	34.42745
